61,106926967RR0001,QUEBEC.ANGLICAN.ORG,Valid,https://www.facebook.com/pages/Anglican-Diocese-of-Quebec/174486834962,,,,
62,106929110RR0001,WWW.CDAC.CA,Valid,http://www.facebook.com/circledrive,,,http://www.youtube.com/circledrivevideo,
63,106929177RR0001,WWW.SASKSYNOD.ELCIC.CA,Valid,,,,,
64,106929961RR0001,WWW.AIRDRIEPUBLICLIBRARY.CA,Valid,http://www.facebook.com/AirdriePublicLibrary,,,,
65,106930126RR0001,WWW.DUNCANMANOR.CA,Valid,,,,,
66,106930142RR0001,ESTEVANLIBRARY.WEEBLY.COM,Invalid,,,,,
67,106930555RR0001,WWW.THOMPSONLIBRARY.COM,Valid,http://www.facebook.com/Library.Thompson,,,,
68,106931546RR0001,HTTP://WWW.CLAIRLEAPARKPRESBYTERIAN.CA,Valid,,,,,
69,106931942RR0001,CLARENDONFOUNDATION.COM,Valid,,,,,
70,106932320RR0001,WWW.SUPPORTCAMH.CA,Valid,http://www.facebook.com/end.stigma,,http://www.twitter.com/endstigma,http://www.youtube.com/user/CAMHFoundation,
71,106932650RR0001,SHALOMMANOR.CA,Valid,,,,,
72,106934243RR0001,CLIFFCREST,Invalid,,,,,
73,106939861RR0001,WWW.CENTREINTERVAL.QC.CA,Valid,http://www.facebook.com/#!/pages/Centre-de-r%C3%A9adaptation-en-d%C3%A9ficience-physique-InterVal/159496947441455,,,,
74,106944978RR0001,WWW.YOUVILLE.CA,Valid,,,,,
75,106945363RR0001,CLOVERDALEUNITEDCHURCH.CA,Valid,https://www.facebook.com/CloverdaleUnitedChurch?ref=hl,,,http://www.youtube.com/user/CUChurch,
76,106945405RR0001,WWW.WESTWINDSCHURCH.COM,Valid,https://www.facebook.com/WestWindschurch,,,http://www.youtube.com/user/Westwindschurch,
77,106945827RR0001,CSSSDELAMONTAGNE.QC.CA,Valid,https://www.facebook.com/pages/CSSS-de-la-Montagne/149549071899549?fref=ts,http://www.linkedin.com,http://www.twitter.com,,
78,106949464RR0001,WWW.2TIERS.ORG,Valid,http://www.facebook.com/oxfamquebec,,http://www.twitter.com/oxfamquebec,http://www.youtube.com/oxfamquebec2,
79,106949845RR0001,WWW.HINCKSDELLCREST.ORG,Valid,http://www.facebook.com/pages/The-Hincks-Dellcrest-Foundation/255128254500066,,,http://www.youtube.com/thehincksdellcrest,
80,106950488RR0001,WWW.CCDONLINE.CA,Valid,,,,,
81,106950561RR0001,WWW.COASTALMISSIONS.CA,Valid,,,,,
82,106950710RR0001,WWW.HISTORICCOBALT.COM,Invalid,,,,,
83,106951270RR0001,WWW.COCHRANESTREETUC.COM,Valid,https://www.facebook.com/Cochranestreetuc,,,,
84,106951650RR0001,HTTP://COLBORNE711.ORG,Valid,,,,,
85,106951718RR0001,WW.CCWVOCATIONAL,Invalid,,,,,
86,106952153RR0001,HTTP://COLEHARBOURFARMMUSEUM.CA,Valid,http://www.facebook.com/ColeHarbourHeritageFarmMuseum,,,http://www.youtube.com/watch?v=nVJo9dAOpco&amp;feature=youtu.be,
87,106952195RR0001,WWW.COLEMANCHRISTIANASSEMBLY.ORG,Valid,,,,,
88,106952617RR0001,WWW.ORICOIN.CA/ACCOMPAGNANTES,Invalid,,,,,
89,106952633RR0001,WWW.COLLECTIFSANTE.ORG,Valid,,,,,
90,106952757RR0001,WWW.GRASSET.QC.CA,Valid,http://www.facebook.com/#!/pages/College-Andre-Grasset/107933412603527,,,,
91,106952856RR0001,WWW.CHAMPAGNEUR.QC.CA,Valid,,,,http://www.youtube.com/watch?v=qHsekI4adxQ,
92,106952864RR0001,WWW.CCLEMOYNE.EDU,Valid,,,,,
93,106952971RR0001,WWW.CEGEPGRANBY.QC.CA,Invalid,,,,,
94,106953011RR0001,WWW.COLLEGEDELEVIS.QC.CA,Valid,,,,,
95,106953029RR0001,WWW.CEGEPOUTAOUAIS.QC.CA,Valid,https://www.facebook.com/pages/C%C3%A9gep-de-lOutaouais-Page-officielle/148639948497211?fref=ts,,,http://www.youtube.com/CegepOutaouais,
96,106953078RR0001,WWW.CEGEP-SOREL-TRACY.QC.CA,Valid,https://www.facebook.com/cegepst,,,,
97,106953110RR0002,WWW.USTBONIFACE.CA,Valid,http://www.facebook.com/ustboniface,,,http://www.youtube.com/ustboniface,
98,106953235RR0001,WWW:COLLEGEDINA-BELANGER.QC.CA,Invalid,,,,,
99,106953250RR0001,COLLEGEDOMINICAIN.CA,Valid,https://www.facebook.com/pages/Coll%C3%A8ge-universitaire-dominicainDominican-University-College/63353836890?sk=info,,,,
100,106953268RR0001,WWW.COLLEGEDRIVE.CA,Valid,http://www.facebook.com/pages/College-Drive-Community-Church/198530644409,,,,
101,106953284RR0001,WWW.CSCOEUR.CA,Valid,https://www.facebook.com/CSCoeur?ref=ts,,,http://www.youtube.com/user/CSCSherbrooke,
102,106953300RR0001,WWW.COLLANAUD.QC.CA,Valid,,http://www.linkedin.com/company/cegeplanaudiere,http://www.twitter.com/cegeplanaudiere,http://www.youtube.com/user/Collanaud?feature=gb_p13n_ch_rec,
103,106953326RR0001,WWW.COLLEGE-FRANCOISDELAPLACE.QC.CA,Invalid,,,,,
104,106953342RR0001,www.mychbc.ca,Valid,,,,,
105,106953573RR0001,WWW.COLLEGEMATHIEU.SK.CA,Valid,http://www.facebook.com/CollegeMathieu,,,,
106,106953607RR0001,WWW.MONT.NOTRE-DAME.QC.CA,Invalid,,,,,
107,106953698RR0001,WWW.COLLEGENOTRE-DAME.QC.CA,Invalid,,,,,
108,106953722RR0001,CNDS.QC.CA,Valid,http://www.facebook.com/#!/collegeservite,,,http://www.youtube.com/user/CNDSvideo/,
109,106954126RR0001,WWW.CSH.QC.CA,Valid,,,,,
110,106954175RR0001,WWW.CSB.QC.CA,Valid,http://www.facebook.com/197067013638877/,,,https://www.youtube.com/watch?v=NoEbsQbhLN8,
111,106954217RR0001,WWW.LEADERCSA.COM,Valid,https://www.facebook.com/csa.collegedesainteanne,,,https://www.youtube.com/channel/UCWod8otgNLr-jIQfwXyz7SQ,
112,106954266RR0001,WWW/ST.JEAN-VIANNEY.QC.CA,Invalid,,,,,
113,106954290RR0001,WWW.COLLEGESTUNITED.ORG,Valid,,,,,
114,106954449RR0001,WWW.COLLINGWOODCRC.ORG,Invalid,,,,,
115,106954480RR0001,WWW1.E3.CA,Valid,,,,,
116,106954522RR0001,CGMH.ON.CA,Valid,http://www.facebook.com/CollingwoodGMHospital,http://www.linkedin.com/company/collingwood-general-and-marine-hospital,http://www.twitter.com/CollingwoodHosp,http://www.youtube.com/user/CollingwoodGMHosp,
117,106954993RR0001,WWW.COLUMBIABC.EDU,Valid,http://www.facebook.com/pages/Abbotsford-BC/Columbia-Bible-College/72495431763,,,http://www.youtube.com/user/ColumbiaBibleCo?feature=watch,
118,106955891RR0001,WWW.ALPHAPAPINEAU.ORG,Valid,,,,,
119,106957228RR0001,WWW.COMPOP.NET,Valid,https://www.facebook.com/Comite.populaire.SJB,,,,
120,106957343RR0001,WWW.COMITESOCIALCENTRESUD.ORG,Valid,,,,,
121,106960610RR0001,WWW.ERQ.QC.CA/STJEAN,Invalid,,,,,
122,106960651RR0001,www.paroisse-st-richard.org,Valid,,,,,
123,106960719RR0001,WWW.HCGM.ORG,Valid,http://www.facebook.com/share.php?u=<url>,,http://www.twitter.com/#!/TheHCGM,,
124,106961147RR0001,WWW.CACV.CA,Valid,https://www.facebook.com/CommunityArtsVancouver,,,http://www.youtube.com/user/CommunityArtsYVR/videos,
125,106961378RR0001,www.communitychurchofchrist.ca,Invalid,,,,,
126,106961477RR0001,WWW.THESUPPORTNETWORK.COM,Valid,http://www.facebook.com/thesupportnetwork,,,https://www.youtube.com/user/CrisisSupportCentre,
127,106961683RR0001,WWW.COMMUNITYCOUNCIL.CA,Valid,https://www.facebook.com/CommunitySocialPlanningCouncilVictoria?ref=ts&fref=ts,,,,
128,106962343RR0001,WWW.COMMUNITYGOSPELCHAPEL.COM,Valid,,,,,
129,106962707RR0001,WWW.CJIWR.COM,Valid,http://www.facebook.com/thejustcommunity,,http://www.twitter.com/ajustcommunity,,
130,106962764RR0001,WWW.CLASS.ON.CA,Valid,https://www.facebook.com/pages/Community-Living-Association-for-South-Simcoe-CLASS/400120446712712?ref=hl,,,,
131,106962772RR0001,WWW.CLCH.CA,Valid,,,,,
132,106962830RR0002,WWW.CLMISS.ON.CA,Invalid,,,,,
133,106962848RR0001,WWW.NTEC-NSS.COM,Valid,,,,,
134,106962889RR0001,WWW.CLRCS.COM,Valid,,,,,
135,106962897RR0001,WWW.COMMUNITYLIVINGSOCIETY.CA,Valid,,,,,
136,106962921RR0001,WWW.COMMUNITYLIVINGTIMMINS.COM,Valid,,,,,
137,106963317RR0001,WWW.COPACOMMUNITY.CA,Valid,,,,,
138,106963515RR0001,CRCM@NBNET.NB.CA,Valid,,,,,
139,106963739RR0001,CTSINC.MB.CA,Valid,,,,,
140,106963838RR0001,CYPHALTON.ORG,Valid,,,,,
141,106963895RR0001,COMOLAKEUNITEDCHURCH.COM,Invalid,,,,,
142,106963960RR0001,WWW.CPCLIFE.COM,Valid,https://www.facebook.com/photo.php?fbid=10152118366467981&amp;set=a.115244467980.95223.113472462980&amp;type=1&amp;relevant_count=1,,,,
143,106963994RR0001,WWW.COMOXUNITEDCHURCH.COM,Valid,,,,,
144,106964075RR0001,WWW.CVFSA.ORG,Invalid,,,,,
145,106966427RR0002,CONFEDERATIONC.ON.CA,Valid,,,,,
146,106966468RR0001,WWW.CONCORDIA.AB.CA,Valid,https://www.facebook.com/Concordia.University.College,,http://www.twitter.com/TheKingsUC,http://www.youtube.com/user/ConcordiaEdmonton,
147,106966518RR0001,WWW.CONCORDIAHOSPITAL.MB.CA,Valid,,,,,
148,106966559RR0001,WWW.CONCORDIALIVE.CA,Valid,https://www.facebook.com/ConcordiaLive,,,,
149,106966575RR0001,WWW.CONCORDIASEM.AB.CA,Valid,http://www.facebook.com/pages/Edmonton-AB/Concordia-Lutheran-Seminary/6689623438,,,,
150,106966591RR0001,www.concordia.ca,Valid,,,,,
151,106966799RR0001,WWW.CONESTOGAC.ON.CA,Valid,http://www.facebook.com/ConnectWithConestoga,http://www.linkedin.com/company/conestoga-college-institute-of-technology-and-advanced-learning,http://www.twitter.com/ConestogaC,http://www.youtube.com/user/conestogapolytechnic,
152,106967086RR0001,WWW.MENNONITECHURCH.CA,Valid,https://www.facebook.com/groups/mennonitechurchcanada/,,,http://www.youtube.com/mennonitechurchca,
153,106967094RR0001,WWW.MENNOCHURCH.MB.CA,Valid,,,,,
154,106967276RR0001,WWW.BETHORA.ORG,Valid,,,,,
155,106967706RR0001,WWW.CONGREGATIONHABONIM.ORG,Valid,,,,,
156,106968985RR0001,WWW.CULTUREMONTEREGIE.QC.CA,Valid,https://www.facebook.com/pages/Conseil-mont̩r̩gien-de-la-culture-et-des-communications/179952732502,,,,
157,106969207RR0001,CCAT.QC.CA,Valid,http://www.facebook.com/pages/Conseil-de-la-culture-de-lAbitibi-Temiscamingue/290070211341,,,http://www.youtube.com/,
158,106969595RR0001,WWW.CSCCHARL.ORG,Valid,,,,,
159,106970247RR0001,HTTP://CSAP.EDNET.NS.CA,Valid,,,,,
160,106970288RR0001,HTTP://WWW.CGTSIM.QC.CA,Valid,,,,,
161,106971427RR0001,SAGAJEUNESSE.CA,Valid,https://www.facebook.com/centresagajeunesse,,,,
162,106971476RR0001,WWW.CONSUMERHEALTH.ORG,Valid,,,,,
163,106972250RR0001,WWW.AKINGSTONCHURCH.ORG,Valid,,,,,
164,106972326RR0001,CCHM.CA,Valid,,,,,
165,106972342RR0001,WWW.COOKSDAYCARE.CA,Valid,https://www.facebook.com/CooksSchoolDayCareInc,,,,
166,106973720RR0001,MPCF.COM,Valid,,,,,
167,106974066RR0001,WWW.PCILCPVA.ORG,Valid,,,,,
168,106974538RR0001,WWW.IRBMACEIO.COM.BR,Valid,,,,,
169,106974629RR0001,WWW.CORNERSTONECHRISTIANSCHOOL.CA,Valid,http://www.facebook.com/pages/Cornerstone-Christian-School/293343004056497,,,,
170,106974637RR0001,WWW.CORNERSTONE-CHURCH.CA,Valid,https://www.facebook.com/cornerstonechurchsk,,,,
171,106974975RR0001,TAGCORNWALL.CA,Valid,http://www.facebook.com/tagcornwall,,,http://www.youtube.com/TAGcornwall,
172,106975865RR0001,WWW.CULTURE-PATRIMOINE-DESCHAMBAULT-GRONDINES.CA,Valid,,,,,
173,106979271RR0001,WWW.LACHAMPENOISE.QC.CA,Valid,,,,,
174,106980105RR0001,WWW.BIBLRN.QC.CA,Valid,https://www.facebook.com/BibliRN,,,,
175,106980410RR0001,CPAETINCELLE.COM,Valid,,,,,
176,106983935RR0001,WWW.CHURCHONTHEQ.COM,Invalid,,,,,
177,106984081RR0001,LIBRARY.PENTICTON.BC.CA,Valid,,,,,
178,106986177RR0001,WWW.SMITHSFALLSLIBRARY.CA,Valid,,,,,
179,106987399RR0001,WWW.COSMOINDUSTRIES.COM,Valid,http://www.facebook.com/#!/pages/Cosmopolitan-Industries/116872158345659,,,,
180,106987407RR0001,WWW.COSMOPOLITANMUSIC.ORG,Valid,,,,,
181,106987522RR0001,WWW.COSTI.ORG,Valid,,,,,
182,106987605RR0001,WWW.MONTREALPRESBYTERIAN.COM,Invalid,,,,,
183,106988587RR0001,WWW.CLCF.CA,Invalid,,,,,
184,106988934RR0001,www.lamontcountyhousingfoundation.com,Valid,,,,,
185,106989742RR0001,WWW.ITHRIVE.CA,Invalid,,,,,
186,106989999RR0001,WWW.EMM.QC.CA,Valid,http://www.facebook.com/marcellemallet,,,http://www.youtube.com/user/vegaticemm,
187,106990112RR0001,BARRIECOVCRC.ORG,Valid,,,,,
188,106990195RR0001,WWW.COVENANTHOUSE.CA,Invalid,,,,,
189,106990526RR0001,WWW.COMSERV.ORG,Valid,,,,,
190,106990534RR0001,"BCCONFERENCE,Invalid,,,,,
191,106991219RR0001,WWW.CRAIGWOOD.ON.CA,Valid,,,,http://www.youtube.com/watch?v=EVMgIFYy1xk&amp;feature=youtu.be,
192,106991391RR0001,THEDWELLINGPLACEONLINE.COM,Valid,http://www.facebook.com/rbshort,,,http://www.youtube.com/thedwellingplacecbk,
193,106991532RR0001,WWW.CRANBROOKUNITED.COM,Valid,https://www.facebook.com/CranbrookUnitedChurch?hc_location=timeline,,,,
194,106992092RR0001,WWW.CCRN.CA,Valid,,,,,
195,106992894RR0001,WWW.CRESTONBAPTIST.COM,Invalid,,,,,
196,106992936RR0001,WWW.CRESTON.MUSEUM.BC.CA,Valid,https://www.facebook.com/CrestonMuseum,,,,
197,106993272RR0001,WWW.CRIEFFHILLS.COM,Valid,,,,,
198,106993348RR0001,WWW.OPTIONSCENTRE.CA,Invalid,,,,,
199,106993918RR0001,WWW.CROSSROADSCENTRE.CA,Valid,,,,,
200,106993926RR0001,WWW.CROSSROADS.CA,Valid,,,,,
201,106993967RR0001,WWW.CROSSROADSCOUNSELLING.COM,Invalid,,,,,
202,106993975RR0001,WWW.CROSSROADSCRISIS.CA,Invalid,,,,,
203,106993991RR0001,WWW.THELIVINGWAYCHURCH.NET,Invalid,,,,,
204,106994031RR0001,WWW.CROSSROADSPA.ORG,Valid,https://www.facebook.com/pages/Crossroads-Pentecostal-Assembly/236924629731048,,,,
205,106994148RR0001,CROWCHILDTWINARENA.NET,Invalid,,,,,
206,106994445RR0001,WWW.CROWSNESTMUSEUM.CA,Valid,,,,,
207,106994494RR0001,WWW.GRACEANGLICANUNITED.ORG,Valid,,,,,
208,106995681RR0001,CUMBERLANDMUSEUM.CA,Valid,,,,,
209,106997091RR0001,WWW.NCMUSIC.CA,Valid,,,,,
210,106997620RR0001,WWW.CHACI.COM,Valid,,,,,
211,106997810RR0001,WWW.CYTHERA.CA,Valid,,,,,
212,106997992RR0001,WWW.CSBAPTIST.COM,Invalid,,,,,
213,106998008RR0001,WWW.CEMISSION.ORG,Invalid,,,,,
214,106999469RR0001,WWW.DALMENYCOMMUNITYCHURCH.COM,Valid,,,,,
215,107002230RR0001,HHTTP//WWW.ACCESSV\WAVE.CA/NPSSC/,Invalid,,,,,
216,107002479RR0001,DASHMESH.CA,Valid,,,,,
217,107002917RR0001,DAVARCHILDCARE.ORG,Valid,,,,,
218,107004210RR0001,WWW.DAVIDFOSTERFOUNDATION.COM,Valid,http://www.facebook.com/pages/David-Foster-Foundation/109610495747154,,,http://www.youtube.com/user/DFFoundation?feature=watch,
219,107007981RR0001,dhouse.net,Valid,,,,,
220,107008104RR0001,WWW.DAWSONCREEKALLIANCE.CA,Valid,,,,,
221,107008310RR0001,WWW.ANVILISLAND.ORG,Invalid,,,,,
222,107008633RR0001,WWW.DAYSPRINGCHURCH.CA,Valid,,,,,
223,107009409RR0001,WWW.DHHS.CA,Valid,https://www.facebook.com/deafandhearalberta?ref=hl,,,,
224,107010548RR0001,WWW.MYPARKGATE.COM,Valid,https://www.facebook.com/MyParkgate,,,,
225,107010555RR0001,MTSEYMOURUNITED.COM,Valid,https://www.facebook.com/mtseymourunited,,,http://www.youtube.com/embed/dMmtlRcKr8A,
226,107010597RR0001,WWW.DRCOMMUNITYCHURCH.CA,Valid,,,,,
227,107010886RR0001,www.dpuc.ca,Valid,,,,,
228,107011181RR0001,WWW.DELASALLEOAKLANDS.ORG,Valid,http://www.facebook.com/pages/De-La-Salle-College-Oaklands/398396406871450,,,,
229,107012072RR0001,WWW.DELTAHOMESUPPORT.ORG,Invalid,,,,,
230,107012130RR0001,WWW.DCMS.CA,Valid,http://www.facebook.com/deltamusicschool,,http://www.twitter.com/ladnermusic/,,
231,107012171RR0001,WWW.DELTAMUSEUM.CA,Valid,http://www.facebook.com/DeltaMuseumAndArchivesSociety,,,,
232,107012247RR0001,WWW.DELTAUNITEDCHURCH.CA,Valid,http://www.facebook.com/pages/Delta-United-Church-Chancel-Choir/280931885299118,,http://www.twitter.com,http://www.youtube.com,
233,107014292RR0001,WWW.DENTONIANURSERYSCHOOL.CA,Valid,https://www.facebook.com/dentonianurseryschool,,,,
234,107014300RR0001,WWW.DPUC.ORG,Valid,http://www.facebook.com/welcomeback/requests/#!/pages/DPUC-Intercultural-Ministry/385856911427896?fref=ts,,,,
235,107016941RR0001,WWW.GERMANUNITEDCHURCH.ORG,Valid,,,,,
236,107016958RR0001,WWW.FSCHILLERSCHULE.COM,Valid,,,,,
237,107017204RR0001,WWW.DEVONALLIANCECHURCH.CA,Valid,,,,,
238,107017428RR0001,"MEREDITH WHITESIDE,Invalid,,,,,
239,107018194RR0001,WWW.NUTRITIONLINK.ORG,Valid,,,,,
240,107019358RR0001,WWW.DKKPLAYSCHOOL.ORG,Valid,,,,,
241,107019812RR0001,WWW.DILICO.COM,Invalid,,,,,
242,107020232RR0017,WWW.OURCOMMUNION.ORG,Valid,,,,,
243,107020232RR0029,OURCOMMUNION.ORG,Valid,,,,,
244,107020307RR0012,WWW.STJOHNSFF.CA,Invalid,,,,,
245,107020323RR0008,WWW.STPETERSONONTHEROCK.COM,Invalid,,,,,
246,107020331RR0004,SAINTJOACHIMS.COM,Valid,http://www.facebook.com/saintjoachims,,,,
247,107020331RR0011,HOLYFAMILYFREDERICTON.CA,Valid,,,,,
248,107020331RR0014,HOLYTRINITYSJ.COM,Valid,,,http://www.twitter.com/HolyTrinitySJ,,
249,107020331RR0016,WWW.DIOCESEOFSAINTJOHN.ORG,Valid,,,,,
250,107020331RR0019,WWW.STSJOHNANDPAUL.CA,Valid,,,,,
251,107020331RR0022,WWW.STJOSEPHSNB.COM,Valid,http://www.facebook.com/group.php?gid=83894956309,,http://www.twitter.com/stjosephsparish,http://www.youtube.com/user/dailymass,
252,107020331RR0024,WWW.STTHERESAPARISH.CA,Valid,http://www.facebook.com/sharer.php?u=,,,,
253,107020331RR0025,WWW.STDUNSTANSPARISH.CA,Valid,,,,,
254,107020331RR0026,STMICHAELSBASILICA.COM,Valid,,,,,
255,107020331RR0031,STFRANCISOFASSISILINCOLN.CA,Valid,,,,,
256,107020331RR0037,WWW.SAINTROSEOFLIMA.CA,Valid,,,,,
257,107020331RR0041,HTTP://WWW.OLFATIMA.CA,Valid,http://www.facebook.com/pages/Our-Lady-of-Fatima-Parish/159017950913655,,,http://www.youtube.com/user/OurLadyofFatimaNB,
258,107020331RR0042,STANTHONYPARISH.CA,Valid,,,,,
259,107020331RR0043,WWW.SAINTE-ANNE-DES-PAYS-BAS.COM,Invalid,,,,,
260,107020331RR0046,WWW.SAINTMARYSRCMIRAMICHI.COM,Invalid,,,,,
261,107020331RR0051,WWW.OLPHROTHESAY.CA,Valid,,,,,
262,107020331RR0055,WWW.DIOCESEOFSAINTJOHN.ORG,Valid,,,,,
263,107020331RR0059,WWW.STFXSUSSEX.CA,Valid,,,,,
264,107020331RR0060,WWW.VILLAMADONNA.CA,Valid,,,,,
265,107020679RR0001,WWW.THEINCOMMUNITY.CA,Valid,,,,,
266,107021016RR0001,WWW.TORONTODISTRESSCENTRE.COM,Valid,,,,https://www.youtube.com/user/DistressCentres,
267,107021339RR0001,MACKENZIE.BCLIBRARY.CA,Valid,,,,,
268,107021537RR0001,WWW.SOSD69.COM,Valid,https://www.facebook.com/pages/SOS-Grad-Wear-2014/582245801856800,,,,
269,107021800RR0001,WW.DIXIEPC.COM,Invalid,,,,,
270,107026809RR0001,WWW.DC-CHURCH.ORG,Valid,,,,,
271,107027369RR0001,WWW.DOMREMYMCQ.CA,Valid,,,,,
272,107029563RR0001,WWW.DONHEIGHTS.CA,Valid,http://www.facebook.com/donheights,,,,
273,107029720RR0001,WWW.BETTERLIVINGHEALTH.ORG,Valid,http://www.facebook.com/BetterLiving,http://www.linkedin.com/company/better-living-health-and-community-services?trk=nav_account_sub_nav_company_admin,,http://www.youtube.com/user/BetterLivingHealth,
274,107030439RR0001,www.donwayconvenant.com,Invalid,,,,,
275,107032195RR0001,WWW.DORSETPARKCHURCH.ORG,Valid,,,,,
276,107033375RR0001,WWW.DOUGLASMC.CA,Valid,https://www.facebook.com/pages/Douglas-Mennonite-Church/216937038327133,,,,
277,107033888RR0001,WWW.NEWHORIZONSTOWER.COM,Valid,,,,,
278,107033938RR0001,CHILDCARECALGARY.COM,Valid,,,,,
