35,100751056RR0001,WWW.CAPALORIGNAL.COM,Valid,,,,,
36,100760404RR0001,KRIYAYOGA.ORG,Valid,,,,,
37,100762723RR0001,WHYENCOUNTER.COM,Valid,,,,http://www.youtube.com/watch?v=9u4Uc5-X8xY,
38,100763416RR0001,WWW.CEA-ACE.CA,Valid,http://www.facebook.com/cea.ace,http://www.linkedin.com/company/canadian-education-association-cea-association-canadienne-d-ducation-ace-,,http://www.youtube.com/user/CdnEducAssn,
39,100765114RR0001,WWW.CANADIANGOODWILL.CA,Valid,https://www.facebook.com/pages/Canadian-Goodwill-Industries/132358873505580,,,,
40,100765882RR0001,WWW.THECHF.CA,Valid,,,,,
41,100766427RR0001,WWW.CANADIAN-INSTITUTE.COM,Valid,,,,,
42,100773779RR0001,CWRA.ORG,Valid,,http://www.linkedin.com/groups/CWRA-2294668?home=&amp;gid=2294668&amp;trk=groups_most_popular-h-logo,,,
43,100774843RR0001,WWW.CANALSAVOIR.TV,Valid,,http://www.linkedin.com/company/canal-savoir,,http://www.youtube.com/user/CanalSavoir,
44,100810290RR0001,www.cclf.ca,Valid,,,,,
45,100814854RR0001,WWW.RAINBOWKIDSCHOOL.CA,Valid,,,,,
46,100825322RR0001,MDJI.QC.CA,Invalid,,,,,
47,100825439RR0001,WWW.CARREFOURSTEUSEBE.COM,Valid,,,,,
48,100844919RR0001,CFSTORONTO.COM,Valid,,,,,
49,100876143RR0001,WWW.LEJOURDAIN.ORG,Valid,,,,,
50,100876531RR0001,WWW.LEPIVOT.ORG,Valid,,,,,
51,100876689RR0001,WWW.SAWCC-CCFSA.CA,Valid,,,,,
52,100876903RR0001,CCSEMAISONNEUVE.QC.CA,Invalid,,,,,
53,100877513RR0001,WWW.CABBOUCHERVILLE.CA,Valid,,,,,
54,100877596RR0001,CABMEKINAC.ORG,Valid,http://www.facebook.com/pages/Centre-dAction-Benevole-Mekinac/162788660432964,,,,
55,100878032RR0001,CENTREALPHABASQUES.COM,Valid,,,,,
56,100878115RR0001,WWW.CAPVIE.ORG,Valid,http://www.facebook.com/capvie.assur,,,http://www.youtube.com/user/CapvieAssurances,
57,100878776RR0001,WWW.BENEVOLATLAVAL.QC.CA,Valid,http://www.facebook.com/pages/Centre-de-b%C3%A9n%C3%A9volat-et-moisson-Laval/125348704172262,,,,
58,100880822RR0001,LECFP@QC.CA,Invalid,,,,,
59,100883289RR0001,WWW.CENTRELABOUSSOLE.CA,Valid,https://www.facebook.com/pages/Centre-dentraide-La-boussole-Inc/4497343150,,http://www.twitter.com/@Directeur_bouss,,
60,100884188RR0001,WWWPREVENTIONSUICIDE MARLARTIC.COM,Invalid,,,,,
61,100886415RR0001,WWW.WIWC.CA,Valid,http://www.facebook.com/westislandwomenscentre,,,,
62,100886530RR0001,WWW.ESPACEVERRE.QC.CA,Valid,http://www.facebook.com/EspaceVERRE,,,,
63,100887272RR0001,WWW.VABSL.ORG,Valid,,,,,
64,100889997RR0001,WWW.CENTRE-ETAPE.QC.CA,Valid,https://www.facebook.com/pages/Centre-Ã©tape/163868970373957,,,,
65,100890920RR0001,WWW.CIAC.CA,Valid,http://www.facebook.com/pages/La-Biennale-de-Montreal/116828898338432?ref=ts#%21/profile.php?id=100001044193967&amp;v=wall&amp;ref=ts,,,,
66,100891134RR0001,WWW.PATROJONQUIERE.COM,Invalid,,,,,
67,100893379RR0001,WWW.CRJ-AT.QC.CA,Valid,http://www.facebook.com/pages/Centre-ressources-jeunesse-de-lAbitibi-T%C3%A9miscamingue/101839649893576,,,,
68,100904085RR0001,WWW.CETAL.CA,Valid,,,,,
69,100910215RR0001,WWW/CHALETMALOUIN.COM/,Invalid,,,,,
70,100917020RR0001,CHANTELAIT.ORG,Valid,,,,,
71,100931203RR0001,WWW.CLC-K.CA,Valid,http://www.facebook.com/#!/communitylivingchathamkent,,,,
72,100960863RR0001,WWW.ROCKLAKECEFC.ORG,Valid,,,,,
73,100966175RR0001,WWW.CHURCHILLSCIENCE.CA,Valid,https://www.facebook.com/pages/Churchill-Northern-Studies-Centre/168553903301408,,,http://www.youtube.com/user/churchillnsc,
74,100977180RR0001,WWW.CHILDWITNESS.COM,Valid,https://www.facebook.com/pages/Child-Witness-Centre/161289197369805,,,http://www.youtube.com/watch?v=WKhKVoQfG5Y,
75,101050417RR0001,WWW.CFIQ.CA,Valid,http://www.facebook.com/group.php?gid=144146558954939,,http://www.twitter.com,,
76,101051381RR0001,WWW.COLLEGEDECHAMPIGNY.COM,Valid,http://www.facebook.com/collegedechampigny,,,,
77,101065183RR0001,WWW.CEDA22.COM,Valid,,,,,
78,101065548RR0001,WWW.CARREFOURACCESLOISIRS.COM,Valid,,,,,
79,101071777RR0001,WWW.CEDAWPG.ORG,Valid,,,,,
80,101072106RR0001,WWW.NURSINGREGISTRYOTTAWA.CA,Valid,,,,,
81,101072254RR0001,WWW.COMMUNITYRESPITESERVICE.CA,Valid,https://www.facebook.com/CommunityRespite,,,,
82,101072361RR0001,WWW.VOLUNTEERLETHBRIDGE.COM,Valid,http://www.facebook.com/pages/Volunteer-Lethbridge/127159700660021,,,,
83,101074607RR0001,WWW.QUATSOUS.COM,Valid,http://www.facebook.com/theatredequatsous,,,http://www.youtube.com/user/quatsous,
84,101094266RR0001,ERMITAGE.CA,Valid,,,,,
85,101098234RR0001,WWW.CDLS.QC.CA,Valid,http://www.facebook.com/cdlsscience,,http://www.twitter.com/exposciences,http://www.youtube.com/exposciences,
86,101144541RR0001,WWW.COOPERINSTITUTE.CA,Valid,https://www.facebook.com/pages/Cooper-Institute/156027014448502?ref=hl,,,,
87,101151520RR0001,WWW.HERITAGECOMMUNITYASSOCIATION.COM,Valid,,,,,
88,101159564RR0001,KAMOURASKA.ORG,Valid,https://www.facebook.com/centre.dart.de.kamouraska,,,,
89,101161115RR0001,WWW.DIFFUSIONCULTURELLEDELEVIS.CA,Valid,http://www.facebook.com/anglicane,,,,
90,101205888RR0001,WWW.CRISISCENTRE-NB.ON.CA,Valid,,,,,
91,101214716RR0001,WWW.BELLEVUEMINE.CA,Invalid,,,,,
92,101258010RR0001,WWW.DANCEMANITOBA.ORG,Valid,http://www.facebook.com/pages/Dance-Manitoba-Inc/210968142294814,,,,
93,101258077RR0001,WWW.DTRC.CA,Valid,http://www.facebook.com/dtrcnews,,,http://www.youtube.com/user/DancerTransition?feature=mhsn,
94,101264760RR0001,WWW.DANNYGROSSMAN.COM,Valid,,,,,
95,101298719RR0001,WWW.DAYNURSERYCENTRE.CA,Valid,,,,,
96,101397644RR0001,WWW.DASCH.MB.CA,Valid,http://www.facebook.com/pages/DASCH-Inc/138104869414,,,,
97,101469609RR0001,WWW.FONDATIONDOUGLAS.QC.CA,Valid,,,,,
98,101476083RR0001,WWW.QUADRAVILLAGECC.COM,Valid,http://www.facebook.com/QuadraVillage,,,,
99,101522415RR0001,WWW.DURHAMCHILDCARE.ORG,Valid,,,,,
100,101544351RR0001,WWW.EASTENDCHILDRENSCENTRE.ORG,Valid,http://www.facebook.com/pages/East-End-Childrens-Centre/144350198908321?ref=ts,,,,
101,101546588RR0001,WWW.MCS.EDU,Valid,http://www.facebook.com/pages/MASTERS-COLLEGE-SEMINARY/229701161513,,,http://www.youtube.com/mcsnews,
102,101562247RR0001,MUSIQUEHARRICANA.COM,Valid,,,,https://www.youtube.com/watch?v=U5Ua_xTWzdo&amp;feature=player_embedded,
103,101562841RR0001,WWW.ERSM.ORG,Valid,,,,,
104,101563096RR0001,WWW.LEMUSO.COM,Valid,https://www.facebook.com/muso.valleyfield,,,,
105,101577294RR0001,WWW.EVENTSEDMONTON.CA,Valid,https://www.facebook.com/EventsEdmonton,,,,
106,101589380RR0001,WWW.EGLISEBBB.COM,Valid,,,,,
107,101630812RR0001,EMMANUELCHILDCARE.CA,Valid,,,,,
108,101633501RR0001,WWW.EMPLOI-JEUNESSE.ORG,Valid,https://www.facebook.com/emploijeunesse1830,,,,
109,101676864RR0001,WWW.ERINMILLSCOOP.CA,Valid,,,,,
110,101678969RR0001,WWW.ERNESTINES.CA,Valid,https://www.facebook.com/pages/Ernestines-Womens-Shelter/103143786364,,,http://www.youtube.com/watch?v=p1SU1Q9RihY&feature=player_embedded#at=41,
111,101717445RR0001,WWW.EXPANSION-FEMMES.COM,Valid,,,,,
112,101756351RR0001,WWW.FQLL.CA,Valid,,,,,
113,101787554RR0001,FTA.QC.CA,Valid,http://www.facebook.com/pages/FTA-Festival-TransAm%C3%A9riques/192840716437,,,http://www.youtube.com/user/MontrealFTA,
114,101808491RR0001,WWW.FIRSTPLACEHAMILTON.COM,Valid,,,,,
115,101835007RR0001,WWW.FONDATION-AFRAPPIER-INRS.CA,Valid,,http://www.linkedin.com/company/fondation-universitaire-armand-frappier-de-l'inrs,,http://www.youtube.com/embed/U0t4zcTiAME?rel=0&amp;wmode=opaque,
116,101835171RR0001,FONDATIONCHLAMALBAIE.ORG,Valid,,,,,
117,101835247RR0001,WWW.FONDATIONHONOREMERCIER.COM,Valid,,,,,
118,101835528RR0001,WWW.ARTSQUEBEC.ORG,Valid,,,,,
119,101835718RR0001,www.csssgranit.qc.ca/fr/,Valid,,,,,
120,101836054RR0001,FONDATIONHOSPITALIEREAMOS.ABITMIS.INFO,Invalid,,,,,
121,101836260RR0001,WWW.OISELEURS.CA,Valid,,,,,
122,101836294RR0001,WWW.FONDATIONLIONELGROULX.ORG,Valid,http://www.facebook.com/fondationlionelgroulx,,,http://www.youtube.com/user/fondlionelgroulx?gl=CA&hl=fr,
123,101836302RR0001,HTTP://FONDATIONLUCIENPICHE.ORG/,Valid,,,,,
124,101836542RR0001,WWW.JEVI.QC.CA,Valid,,,,,
125,101836641RR0001,WWW.FONDATIONDESMALADIESMENTALES.ORG,Valid,,,,,
126,101836773RR0001,WWW.FRJ.QC.CA,Valid,https://www.facebook.com/pages/Fondation-Ressources-Jeunesse/480926321968659,http://www.linkedin.com/company/fondation-ressources-jeunesse?trk=cp_followed_name_fondation-ressources-jeunesse,,,
127,101836823RR0001,WWW.FONDATIONDC.COM,Valid,https://www.facebook.com/pages/Fondation-Dollard-Cormier/83866071607,,http://www.twitter.com/fondationcrdm,,
128,101837078RR0001,WWW.MONCSSS.COM/FONDATIONS,Invalid,,,,,
129,101837342RR0001,FONDATIONCMADQ.CA,Invalid,,,,,
130,101837896RR0001,WWW.FONDATIONICM.ORG,Valid,,,,,
131,101851202RR0001,WWW.FORTERIEPRESCHOOL.COM,Valid,,,,,
132,101894426RR0001,WWW.WYEMARSH.COM,Valid,http://www.facebook.com/wyemarshwildlifecentre,,,,
133,101943157RR0001,WWW.NELEPHANT.CA,Valid,,,,,
134,101945418RR0001,WWW.CPCLABECQUEE.COM,Invalid,,,,,
135,101945632RR0001,WWW.CPELANSEAUXLIEVRES.COM,Valid,,,,,
136,101946200RR0001,CPE.LESSTROUMPFS@BELLNET.CA,Invalid,,,,,
137,102097268RR0001,GINALORIRILEYDANCEENTERPRISES.COM,Valid,,,,,
138,102097565RR0001,WWW.GBNURSERY.CA,Valid,,,,,
139,102145224RR0001,WWW.GOODFOUNDATION.CA,Valid,,,,,
140,102156916RR0001,WWW.GOSPELTEXT.COM,Valid,,,,,
141,102164225RR0001,WWW.GRAFT.CA,Valid,,,,,
142,102258043RR0001,WWW.GERITOLFOLLIES.CA,Invalid,,,,,
143,102278876RR0001,WWW.HARMONYCHILDCARECENTRE.COM,Invalid,,,,,
144,102345519RR0001,WWW.HICHAUD.COM,Valid,,,,,
145,102430378RR0001,www.huronsafehomes.com,Valid,,,,,
146,102473667RR0001,WWW.IMPULSION-TRAVAIL.COM,Valid,,,,,
147,102497542RR0001,WWW.IRSST.QC.CA,Valid,http://www.facebook.com/pages/Montreal-QC/IRSST-recherche-en-sante-et-en-securite-du-travail/187794062071,http://www.linkedin.com/company/irsst,,http://www.youtube.com/user/IRSST,
148,102526415RR0001,www.ioof.com,Valid,,,,,
149,102540473RR0001,WWW.ICRF.CA,Valid,,,,,
150,102541786RR0001,WWW.OASISCC.CA,Valid,https://www.facebook.com/oasiscommunitychurch,,,,
151,102681426RR0001,GWITMOCFOUNDATION.ORG,Invalid,,,,,
152,102714151RR0001,WWW.JBHFOUNDATION.CA,Valid,https://www.facebook.com/pages/The-Joseph-Brant-Hospital-Foundation/150826148409026,http://www.linkedin.com/company/joseph-brant-hospital,,http://www.youtube.com/channel/UCsDSbTa2KLUtE9GtkWTLbGA,
153,102830999RR0001,WWW.KIDVILLE-QUEBEC.COM,Valid,,,,,
154,102842945RR0001,WWW.KINGSLEYSCHOOL.CA,Valid,,,,,
155,102843786RR0001,WWW.99YORK.ORG,Valid,,,,,
156,102876059RR0001,WWW.KCWA.NET,Valid,http://www.facebook.com/kcwaservice,,,,
157,102904737RR0001,WWW.LABOUSSOLE.CA,Valid,https://www.facebook.com/media/set/?set=a.685715528105661.1073741830.149774071699812&amp;type=3&amp;uploaded=5#!/media/set/?set=a.685715528105661.1073741830.149774071699812&amp;type=1,,,,
158,102918729RR0001,WWW.CHAUDRONWEB.ORG,Valid,,,,,
159,102927894RR0001,WWW.LACROISE.CA,Valid,,,,,
160,102928264RR0001,ACTIA@CABLEVISION.QC.CA,Valid,,,,,
161,102934072RR0001,WWW.TNM.QC.CA,Valid,http://www.facebook.com/theatredunouveaumonde,,,,
162,102934320RR0001,WWW.COLLEGESAINTSACREMENT.QC.CA,Valid,,,,,
163,102935962RR0001,CPEPIERROTLALUNE.CA,Valid,,,,,
164,102935988RR0001,WWW.CPEJARDINDEFRUITS.ORG,Valid,,,,,
165,102940400RR0001,WWW.JONCTIONPOURELLE.CA,Invalid,,,,,
166,102950300RR0001,MAISONDESFEMMESBC.QC.CA,Valid,,,,,
167,102950425RR0001,WWW.MAISONSDEJEUNES.GC.CA,Invalid,,,,,
168,102971892RR0001,WWW.LAPORTEOUVERTE.INFO,Valid,,,,,
169,102980851RR0001,WWW.THEATRELARUBRIQUE.COM,Valid,https://www.facebook.com/theatrelarubrique,,,,
170,102983913RR0001,WWW.SAHB.CA,Valid,https://www.facebook.com/pages/Maison-Girardin/318733738259118?fref=ts,,,,
171,102992047RR0001,DYNAMOTHEATRE.QC.CA,Valid,https://www.facebook.com/pages/DynamO-Théâtre/229332860459495,,,http://www.youtube.com/user/dynamotheatreinc?feature=watch,
172,102997855RR0001,WWW.AUTONHOMMIE.ORG,Valid,,,,,
173,102997897RR0001,WWW.AUTRE-RIVE.CA,Valid,,,,,
174,103018537RR0001,CLUB FAMILIAL RENE-GOUPIL,Invalid,,,,,
175,103019360RR0001,WWW.CENTREMIRIAM.CA,Valid,,,,,
176,103021598RR0001,WWW.CHEZNOUSDESARTISTES.COM,Invalid,,,,,
177,103036760RR0001,WWW.LAVEILLEE.QC.CA,Valid,http://www.facebook.com/theatreprospero,,,https://www.youtube.com/user/Prosperotheatre,
178,103047411RR0001,WWW.MOULINMUSIQUE.QC.CA,Valid,http://www.facebook.com/pages/Le-Moulin-a-Musique/363446276471?v=wall,,,,
179,103047676RR0001,WWW.MUSEE-MCCORD.QC.CA,Valid,http://www.facebook.com/pages/Montreal-QC/Musee-McCord-Museum/44167456577,,,http://www.youtube.com/user/MuseeMcCordMuseum,
180,103051215RR0001,WWW.LESSORTILEGES.COM,Valid,,,,,
181,103061156RR0001,WWW.RIMOOSKIWEB.COM/REPITDUPASSANT,Invalid,,,,,
182,103069753RR0001,WWW.LESAMISDELAMATER.ORG,Valid,https://www.facebook.com/pages/Les-Amis-de-Lamater/195724490447249?fref=ts,,,,
183,103086104RR0001,WWW.JEUNESNATURALISTES.ORG,Valid,,,,,
184,103116448RR0001,CAPAUXDIAMANTS.ORG,Valid,https://www.facebook.com/pages/Capauxdiamants/460428417363862?fref=ts,,,,
185,103117347RR0001,WWWEDITIONSLERENOUVEAU.COM,Invalid,,,,,
186,103190187RR0001,WWW.CENTREREADAPTATIONESTRIE.ORG,Invalid,,,,,
187,103199196RR0001,WWW.GRANDSBALLETS.COM,Valid,http://www.facebook.com/pages/Les-Grands-Ballets-Canadiens-de-Montreal/119210371822,,,,
188,103219739RR0001,WWW.ALLIANCE9000.COM,Valid,,,,http://www.youtube.com/v/a2Y5sq1Ijp8&amp;rel=0&amp;autoplay=1,
189,103244091RR0001,WWW.MNDP.QC.CA,Valid,,,,,
190,103246690RR0001,WWW.PPJ.CA,Invalid,,,,,
191,103272886RR0001,WWW.GGCLASALLE.COM,Invalid,,,,,
192,103274528RR0001,DIFFUSSIONSCOULISSE.CA,Invalid,,,,,
193,103311395RR0001,INFO@THEATREOPSIS.ORG,Valid,http://www.facebook.com/theatreopsis,,,,
194,103311460RR0001,WWW.VIEILLE17.CA,Valid,https://www.facebook.com/pages/TH%C3%89%C3%82TRE-DE-LA-VIEILLE-17/219397734749058,,,,
195,103311486RR0001,WWW.DOUBLESIGNE.CA,Valid,http://www.facebook.com/group.php?gid=2416861187,,,,
196,103321410RR0001,WWW.LHOTEMAISON.COM,Valid,http://www.facebook.com/pages/LH%C3%B4te-Maison-Maison-de-jeunes/168398153183724,,,,
197,103372413RR0001,WWW.OEILDEPOISSON.COM,Valid,https://www.facebook.com/oeildepoisson?fref=ts,,,http://www.youtube.com/user/oeildepoisson,
198,103373635RR0001,WWW.LH-INC.CA,Valid,http://www.facebook.com/pages/LÃ¶gberg-Heimskringla/142964285774061,,,,
199,103374476RR0001,WWW.LOGIFEM.ORG,Valid,,,,,
200,103378725RR0001,WWW.LCCLC.ORG,Valid,https://www.facebook.com/LondonCCLC,http://www.linkedin.com/groups?gid=3127339&amp;mostPopular=&amp;trk=tyah,,https://www.youtube.com/,
201,103386694RR0001,www.lordroberts.org,Valid,,,,,
202,103400834RR0001,WWW.BCSAF.ORG,Valid,http://www.facebook.com/bcselfadvocacy,,,http://www.youtube.com/user/BCSelfAdvocacy?feature=mhee,
203,103463469RR0001,WWW.MDJSADP.COM,Invalid,,,,,
204,103463519RR0001,MAISONDESJEUNES.ORG,Valid,,,,,
205,103464301RR0001,WWW.MAISONLALCOVE.COM,Valid,,,,,
206,103465373RR0001,WWW.MAISONST-DOMINIQUE.ORG,Valid,,,,,
207,103480729RR0001,WWW.MANITOBAAGHALLOFFAME.COM,Valid,,,,,
208,103480802RR0001,WWW.MANITOBAARTSNETWORK.CA,Valid,https://www.facebook.com/pages/Manitoba-Arts-Network/77135232619,,,http://www.youtube.com/channel/UCq51vA8SWMuztjsqhHBWHTA,
209,103480828RR0001,MBPLAYS.CA,Valid,https://www.facebook.com/mbplaywrights,,,,
210,103515631RR0001,WWW.FERTILITYCARE.CA,Valid,,,,,
211,103562484RR0001,WWW.LESMATINEES.COM,Valid,,,,,
212,103605218RR0001,WWW.MCNICOLLCHILDCARE.COM,Valid,,,,,
213,103608717RR0001,WWW.MARIECHOUINARD.COM,Valid,http://www.facebook.com/pages/Compagnie-Marie-Chouinard/90299878696,,,http://www.youtube.com/user/MarieChouinard?blend=23&ob=5,
214,103633939RR0001,MENNONITEHERITAGEVILLAGE.COM,Valid,http://www.facebook.com/pages/Mennonite-Heritage-Village-Museum/143278635733876,,,,
215,103649331RR0001,RURALFAMILYCONNECTIONS.CA,Valid,,,,,
216,103710703RR0001,WWW.BBBSMIRAMICHI.COM,Valid,,,,,
217,103714119RR0001,WWW.CONSOLATA.QC.CA,Valid,,,,,
218,103747150RR0001,WWW.MONCTONWESTROTARY.CA,Valid,,,,,
219,103782793RR0001,WWW.CJ.QC.CA,Valid,,,,,
220,103798245RR0001,WWW.MUKIBAUM.COM,Valid,https://www.facebook.com/pages/MukiBaum-Treatment-Centres/211243632260453?sk=wall&amp;filter=1,,,,
221,103806154RR0001,ACHAYER@LEMURIER.ORG,Valid,,,,,
222,103811303RR0001,WWW.MMAQ.QC.CA,Valid,,,,http://www.youtube.com/user/MuseeMAQ,
223,103811345RR0001,HTTP://WWW.MUSEEDESRELIGIONS.QC.AC,Valid,,,,,
224,103811386RR0001,WWW.MRVS.QC.CA,Valid,https://www.facebook.com/museervs,,,https://www.youtube.com/watch?v=n-ajzaaUtSY,
225,103838223RR0001,WWW.NWRCT.CA,Valid,https://www.facebook.com/pages/Native-Womens-Resource-Centre-of-Toronto/292090724136835,,http://www.twitter.com/#!/NWRCT,,
226,103839262RR0001,WWW.NATURE-ACTION.QC.CA,Valid,http://www.facebook.com/pages/Nature-Action-Qu%C3%A9bec/108641695836334,http://www.linkedin.com/company/nature-action-qu-bec,,http://www.youtube.com/user/natureactionquebec,
227,103861316RR0001,WWW.NBSAFCTY.NB.CA,Invalid,,,,,
228,103875738RR0001,WWW.NIAGARAANTIQUEPOWER.ORG,Valid,,,,,
229,103918389RR0001,COMMUNITYLIVINGNORTHBAY.ORG,Valid,http://www.facebook.com/pages/Community-Living-North-Bay/248036518661192,,,,
230,103920930RR0001,WWW.NORTHEASTOUTREACH.CA,Valid,https://www.facebook.com/pages/North-East-Outreach-Support-Services/119631214787732,,,,
231,103921649RR0001,WWW.NORTHENDCOOPPRESCHOOL.CA,Valid,,,,,
232,103929162RR0001,WWW.NHCHC.CA,Valid,,,,,
233,103966529RR0001,WWW.SHHALTON.ORG,Valid,,,,,
234,103966628RR0002,WWW.HALTONHEALTHCARE.COM,Valid,https://www.facebook.com/pages/Halton-Healthcare-Services/639877486029228,http://www.linkedin.com/company/3186579?trk=tyah,,https://www.youtube.com/channel/UC7xEU3Gq9890M-1Y0pz-Aog,
235,103976064RR0001,combeatitudes.ca,Invalid,,,,,
236,103982492RR0001,WWW.KOSHETZCHOIR.ORG,Valid,,,,,
237,104000211RR0001,WWW.OFSAA.ON.CA,Valid,http://www.facebook.com/OFSAA,,,,
238,104001573RR0001,WWW.PENGED.ON.CA,Valid,,,,,
239,104001771RR0001,WWW.ORMTA.ORG,Valid,http://www.facebook.com/pages/Ontario-Registered-Music-Teachers-Association/223312484348113,http://www.linkedin.com/groupsDirectory?itemaction=mclk&amp;anetid=1798069&amp;impid=&amp;pgkey=anet_search_results&amp;actpref=anetsrch_name&amp;trk=anetsrch_name&amp;goback=%2Egdr_1325782424953_1,,http://www.youtube.com/user/TheORMTA,
240,104004569RR0001,OPERADEMONTREAL.COM,Valid,http://www.facebook.com/pages/Op%C3%A9ra-de-Montr%C3%A9al/23275515418,,,http://www.youtube.com/user/OperadeMtl,
241,104004577RR0001,WWW.OPERAEQUEBEC.QC.CA,Invalid,,,,,
242,104010863RR0001,WWW.OSDL.CA,Valid,http://www.facebook.com/pages/Orchestre-symphonique-de-Longueuil/246560452056511,http://www.linkedin.com/groups/Fondation-Orchestre-symphonique-Longueuil-4110883,,,
243,104020474RR0001,WWW.THEOCNS.COM,Valid,,,,,
244,104030036RR0001,CAMPOUTLOOK.CA,Valid,,,,,
245,104083498RR0001,WWW.PARRAINAGEMONTREAL.ORG,Valid,https://www.facebook.com/parrainagemontreal?,,,http://www.youtube.com/channel/UC_1lD2tsWNKvrH4_16AAdxg,
246,104094370RR0001,WWW.PATRIA.ORG,Valid,,,,,
247,104110465RR0001,WWW.COMMUNAUTE-DAME.QC.CA,Valid,,,,,
248,104125323RR0001,WWW.RMH.MB.CA,Valid,https://www.facebook.com/rmhmanitoba,,,,
249,104184775RR0001,WWW.TEENIHEALTHCENTRE.COM,Invalid,,,,,
250,104203138RR0001,WWW.PINELAKECHRISTIANCAMP.COM,Valid,https://www.facebook.com/PineLakeChristianCamp/photos_albums,,,http://www.youtube.com/embed/331O6rtRPcM?autoplay=1,
251,104230990RR0001,HTTP://PLACEVERMEIL.QC.CA,Invalid,,,,,
252,104238183RR0001,PLAYTIMENURSERY.CA,Invalid,,,,,
253,104248513RR0001,WWW.PLURI-ELLES.MB.CA,Valid,,,,,
254,104254768RR0001,WWW.OJAVOLTEFACE.CA,Valid,,,,,
255,104256581RR0001,WWW.POLANIE.CA,Valid,,,,,
256,104287909RR0001,WWW.PRECIOUSJEWELSDAYCARE.COM,Invalid,,,,,
257,104317375RR0001,WWW.PACT.CA,Valid,http://www.facebook.com/pactpage,,,,
258,104324223RR0001,WWW.PROJETSUIVICOMMUNAUTAIRE.COM,Valid,,,,,
259,104347042RR0001,WWW.PUPPETMONGERS.COM,Valid,,,,,
260,104385885RR0001,WWW.RAINBOWDAYCAMP.COM,Valid,,,,,
261,104448246RR0001,REGUGE.JEUNESSE.COM,Invalid,,,,,
262,104454939RR0001,WWW.RCLALQ.QC.CA,Valid,https://www.facebook.com/events/405602082910487/?source=3&amp;source_newsfeed_story_type=regular,,,,
263,104472535RR0001,WWW.RVCOUPLE.ORG,Invalid,,,,,
264,104482518RR0001,WWW.TREMPLIN.ORG,Valid,,,,,
265,104631825RR0001,WWW.ROSSBROOKHOUSE.CA,Valid,,,,,
